raw_received_timestamp_ms,feature_extraction_timestamp_ms,model_prediction_timestamp_ms,pair_seq,predicted_activity,risk_status,alert_triggered,risky_counter,sensor1_neutral_ax,sensor1_neutral_ay,sensor1_neutral_az,sensor2_neutral_ax,sensor2_neutral_ay,sensor2_neutral_az
466531,466531,466532,15762,elbow_flexion,Risky,Yes,10,,,,,,
466805,466805,466806,15774,elbow_flexion,Risky,Yes,11,,,,,,
467076,467076,467077,15786,elbow_flexion,Risky,Yes,12,,,,,,
467347,467347,467348,15798,elbow_flexion,Risky,Yes,13,,,,,,
467626,467627,467628,15810,elbow_flexion,Risky,Yes,14,,,,,,
467904,467904,467905,15822,elbow_flexion,Risky,Yes,15,,,,,,
468167,468168,468168,15834,elbow_flexion,Risky,Yes,16,,,,,,
468446,468447,468447,15846,elbow_flexion,Risky,Yes,17,,,,,,
468712,468712,468713,15858,elbow_flexion,Risky,Yes,18,,,,,,
468974,468975,468975,15870,elbow_flexion,Risky,Yes,19,,,,,,
469242,469242,469243,15882,elbow_flexion,Risky,Yes,20,,,,,,
469501,469501,469502,15894,elbow_flexion,Risky,Yes,21,,,,,,
469765,469765,469766,15906,elbow_flexion,Risky,Yes,22,,,,,,
470046,470046,470047,15918,elbow_flexion,Risky,Yes,23,,,,,,
470313,470313,470314,15930,elbow_flexion,Risky,Yes,24,,,,,,
470575,470575,470576,15942,elbow_flexion,Risky,Yes,25,,,,,,
470839,470839,470840,15954,elbow_flexion,Risky,Yes,26,,,,,,
471118,471118,471119,15966,elbow_flexion,Risky,Yes,27,,,,,,
471382,471382,471383,15978,elbow_flexion,Risky,Yes,28,,,,,,
471647,471647,471648,15990,elbow_flexion,Risky,Yes,29,,,,,,
471910,471911,471912,16002,elbow_flexion,Risky,Yes,30,,,,,,
472172,472173,472173,16014,elbow_flexion,Risky,Yes,31,,,,,,
472452,472452,472453,16026,elbow_flexion,Risky,Yes,32,,,,,,
472715,472715,472716,16038,elbow_flexion,Risky,Yes,33,,,,,,
472980,472980,472981,16050,elbow_flexion,Risky,Yes,34,,,,,,
473245,473245,473246,16062,elbow_flexion,Risky,Yes,35,,,,,,
473509,473510,473510,16074,elbow_flexion,Risky,Yes,36,,,,,,
473775,473775,473776,16086,elbow_flexion,Risky,Yes,37,,,,,,
474056,474056,474057,16098,elbow_flexion,Risky,Yes,38,,,,,,
474317,474318,474318,16110,elbow_flexion,Risky,Yes,39,,,,,,
474580,474581,474581,16122,elbow_flexion,Risky,Yes,40,,,,,,
474845,474846,474846,16134,elbow_flexion,Risky,Yes,41,,,,,,
475110,475110,475111,16146,elbow_flexion,Risky,Yes,42,,,,,,
475371,475371,475372,16158,elbow_flexion,Risky,Yes,43,,,,,,
475633,475633,475634,16170,elbow_flexion,Risky,Yes,44,,,,,,
475914,475914,475915,16182,pronation,Safe,No,0,,,,,,
475915,475915,475916,16194,elbow_flexion,Risky,No,1,,,,,,
475916,475916,475917,16206,elbow_flexion,Risky,No,2,,,,,,
475917,475917,475917,16218,elbow_flexion,Risky,Yes,3,,,,,,
476179,476180,476180,16230,elbow_flexion,Risky,Yes,4,,,,,,
476445,476446,476446,16242,elbow_flexion,Risky,Yes,5,,,,,,
476708,476708,476709,16254,walking,Safe,No,0,,,,,,
476723,476723,476724,16266,walking,Safe,No,0,,,,,,
476724,476724,476725,16278,shoulder_adduction,Risky,No,1,,,,,,
476725,476725,476725,16290,shoulder_adduction,Risky,No,2,,,,,,
476835,476836,476836,16302,shoulder_adduction,Risky,Yes,3,,,,,,
477111,477111,477112,16314,shoulder_adduction,Risky,Yes,4,,,,,,
477387,477387,477388,16326,elbow_flexion,Risky,Yes,5,,,,,,
477657,477657,477658,16338,elbow_flexion,Risky,Yes,6,,,,,,
477920,477920,477921,16350,elbow_flexion,Risky,Yes,7,,,,,,
478200,478200,478201,16362,elbow_flexion,Risky,Yes,8,,,,,,
478480,478480,478481,16374,elbow_flexion,Risky,Yes,9,,,,,,
478761,478761,478762,16386,elbow_flexion,Risky,Yes,10,,,,,,
479027,479027,479028,16398,elbow_flexion,Risky,Yes,11,,,,,,
479299,479299,479300,16410,elbow_flexion,Risky,Yes,12,,,,,,
479552,479552,479553,16422,elbow_flexion,Risky,Yes,13,,,,,,
479817,479817,479818,16434,walking,Safe,No,0,,,,,,
479831,479832,479832,16446,walking,Safe,No,0,,,,,,
479832,479833,479833,16458,walking,Safe,No,0,,,,,,
479907,479907,479908,16470,walking,Safe,No,0,,,,,,
480188,480188,480189,16482,walking,Safe,No,0,,,,,,
480368,480368,480369,16494,walking,Safe,No,0,,,,,,
480661,480661,480662,16506,walking,Safe,No,0,,,,,,
480818,480818,480819,16518,walking,Safe,No,0,,,,,,
481020,481021,481021,16530,walking,Safe,No,0,,,,,,
481279,481280,481280,16542,walking,Safe,No,0,,,,,,
481459,481459,481460,16554,walking,Safe,No,0,,,,,,
481786,481786,481787,16566,walking,Safe,No,0,,,,,,
481977,481977,481978,16578,walking,Safe,No,0,,,,,,
482202,482202,482202,16590,walking,Safe,No,0,,,,,,
482528,482528,482529,16602,walking,Safe,No,0,,,,,,
482697,482697,482698,16614,elbow_flexion,Risky,No,1,,,,,,
482891,482891,482892,16626,elbow_flexion,Risky,No,2,,,,,,
482989,482990,482990,16638,elbow_flexion,Risky,Yes,3,,,,,,
483259,483259,483260,16650,standing,Safe,No,0,,,,,,
483462,483462,483463,16662,standing,Safe,No,0,,,,,,
483709,483710,483710,16674,pronation,Safe,No,0,,,,,,
484103,484103,484104,16686,pronation,Safe,No,0,,,,,,
484317,484317,484318,16698,pronation,Safe,No,0,,,,,,
484326,484326,484327,16710,pronation,Safe,No,0,,,,,,
484666,484666,484666,16722,standing,Safe,No,0,,,,,,
484834,484834,484835,16734,shoulder_adduction,Risky,No,1,,,,,,
485093,485093,485094,16746,shoulder_adduction,Risky,No,2,,,,,,
485262,485262,485262,16758,pronation,Safe,No,0,,,,,,
485442,485442,485442,16770,pronation,Safe,No,0,,,,,,
485712,485712,485713,16782,pronation,Safe,No,0,,,,,,
485915,485915,485915,16794,pronation,Safe,No,0,,,,,,
486195,486196,486196,16806,shoulder_adduction,Risky,No,1,,,,,,
486398,486398,486399,16818,shoulder_adduction,Risky,No,2,,,,,,
486578,486578,486579,16830,elbow_flexion,Risky,Yes,3,,,,,,
486871,486871,486871,16842,elbow_flexion,Risky,Yes,4,,,,,,
487147,487147,487148,16854,elbow_flexion,Risky,Yes,5,,,,,,
487523,487523,487524,16866,elbow_flexion,Risky,Yes,6,,,,,,
487800,487800,487801,16878,elbow_flexion,Risky,Yes,7,,,,,,
488080,488080,488081,16890,elbow_flexion,Risky,Yes,8,,,,,,
488360,488361,488361,16902,elbow_flexion,Risky,Yes,9,,,,,,
488641,488642,488642,16914,elbow_flexion,Risky,Yes,10,,,,,,
488918,488918,488919,16926,elbow_flexion,Risky,Yes,11,,,,,,
489201,489201,489202,16938,elbow_flexion,Risky,Yes,12,,,,,,
489478,489478,489479,16950,walking,Safe,No,0,,,,,,
489604,489604,489605,16962,walking,Safe,No,0,,,,,,
489829,489829,489830,16974,shoulder_adduction,Risky,No,1,,,,,,
490066,490066,490066,16986,shoulder_adduction,Risky,No,2,,,,,,
490160,490160,490161,16998,shoulder_adduction,Risky,Yes,3,,,,,,
490433,490433,490434,17010,shoulder_adduction,Risky,Yes,4,,,,,,
490713,490714,490714,17022,shoulder_adduction,Risky,Yes,5,,,,,,
490992,490992,490993,17034,shoulder_adduction,Risky,Yes,6,,,,,,
491271,491271,491272,17046,shoulder_adduction,Risky,Yes,7,,,,,,
491536,491536,491537,17058,shoulder_adduction,Risky,Yes,8,,,,,,
491801,491801,491802,17070,shoulder_adduction,Risky,Yes,9,,,,,,
492081,492081,492082,17082,shoulder_adduction,Risky,Yes,10,,,,,,
492347,492347,492348,17094,walking,Safe,No,0,,,,,,
492348,492348,492349,17106,shoulder_adduction,Risky,No,1,,,,,,
492349,492349,492350,17118,shoulder_adduction,Risky,No,2,,,,,,
492362,492362,492362,17130,shoulder_adduction,Risky,Yes,3,,,,,,
492630,492631,492631,17142,shoulder_adduction,Risky,Yes,4,,,,,,
492891,492892,492892,17154,shoulder_adduction,Risky,Yes,5,,,,,,
493169,493169,493170,17166,shoulder_adduction,Risky,Yes,6,,,,,,
493433,493434,493434,17178,shoulder_adduction,Risky,Yes,7,,,,,,
493698,493699,493699,17190,shoulder_adduction,Risky,Yes,8,,,,,,
493977,493977,493978,17202,shoulder_adduction,Risky,Yes,9,,,,,,
494243,494244,494244,17214,walking,Safe,No,0,,,,,,
494244,494245,494245,17226,walking,Safe,No,0,,,,,,
494259,494259,494260,17238,walking,Safe,No,0,,,,,,
494284,494284,494285,17250,shoulder_adduction,Risky,No,1,,,,,,
494576,494577,494577,17262,shoulder_adduction,Risky,No,2,,,,,,
494734,494734,494735,17274,shoulder_adduction,Risky,Yes,3,,,,,,
495128,495128,495129,17286,shoulder_adduction,Risky,Yes,4,,,,,,
495405,495405,495406,17298,shoulder_adduction,Risky,Yes,5,,,,,,
495683,495683,495684,17310,shoulder_adduction,Risky,Yes,6,,,,,,
496017,496017,496017,17322,shoulder_adduction,Risky,Yes,7,,,,,,
496290,496290,496291,17334,walking,Safe,No,0,,,,,,
496291,496291,496292,17346,walking,Safe,No,0,,,,,,
496511,496512,496512,17358,shoulder_adduction,Risky,No,1,,,,,,
496691,496692,496692,17370,shoulder_adduction,Risky,No,2,,,,,,
496962,496962,496962,17382,shoulder_adduction,Risky,Yes,3,,,,,,
497237,497238,497238,17394,shoulder_adduction,Risky,Yes,4,,,,,,
497517,497518,497519,17406,walking,Safe,No,0,,,,,,
497535,497536,497536,17418,walking,Safe,No,0,,,,,,
497693,497693,497694,17430,walking,Safe,No,0,,,,,,
497929,497929,497930,17442,walking,Safe,No,0,,,,,,
498098,498098,498099,17454,elbow_flexion,Risky,No,1,,,,,,
498357,498357,498358,17466,elbow_flexion,Risky,No,2,,,,,,
498537,498537,498538,17478,pronation,Safe,No,0,,,,,,
498705,498705,498706,17490,pronation,Safe,No,0,,,,,,
498986,498987,498987,17502,pronation,Safe,No,0,,,,,,
499144,499144,499145,17514,pronation,Safe,No,0,,,,,,
499414,499414,499415,17526,elbow_flexion,Risky,No,1,,,,,,
499583,499583,499584,17538,walking,Safe,No,0,,,,,,
499752,499752,499753,17550,walking,Safe,No,0,,,,,,
499988,499988,499989,17562,walking,Safe,No,0,,,,,,
500179,500179,500180,17574,walking,Safe,No,0,,,,,,
500438,500438,500438,17586,walking,Safe,No,0,,,,,,
500606,500607,500607,17598,walking,Safe,No,0,,,,,,
500843,500843,500844,17610,walking,Safe,No,0,,,,,,
501203,501203,501203,17622,pronation,Safe,No,0,,,,,,
501383,501383,501383,17634,pronation,Safe,No,0,,,,,,
501630,501630,501631,17646,walking,Safe,No,0,,,,,,
501821,501822,501822,17658,walking,Safe,No,0,,,,,,
502069,502069,502070,17670,walking,Safe,No,0,,,,,,
502384,502384,502385,17682,walking,Safe,No,0,,,,,,
502575,502576,502576,17694,elbow_flexion,Risky,No,1,,,,,,
502879,502879,502880,17706,elbow_flexion,Risky,No,2,,,,,,
503081,503082,503082,17718,elbow_flexion,Risky,Yes,3,,,,,,
503362,503362,503363,17730,elbow_flexion,Risky,Yes,4,,,,,,
503643,503643,503644,17742,elbow_flexion,Risky,Yes,5,,,,,,
503923,503923,503924,17754,pronation,Safe,No,0,,,,,,
503970,503970,503971,17766,pronation,Safe,No,0,,,,,,
504139,504139,504140,17778,pronation,Safe,No,0,,,,,,
504319,504319,504320,17790,pronation,Safe,No,0,,,,,,
504657,504657,504657,17802,pronation,Safe,No,0,,,,,,
504881,504882,504882,17814,pronation,Safe,No,0,,,,,,
505152,505152,505152,17826,pronation,Safe,No,0,,,,,,
505376,505376,505377,17838,pronation,Safe,No,0,,,,,,
505579,505579,505580,17850,pronation,Safe,No,0,,,,,,
505849,505849,505850,17862,pronation,Safe,No,0,,,,,,
506108,506108,506109,17874,pronation,Safe,No,0,,,,,,
506356,506356,506356,17886,pronation,Safe,No,0,,,,,,
506558,506558,506558,17898,elbow_flexion,Risky,No,1,,,,,,
506805,506805,506806,17910,elbow_flexion,Risky,No,2,,,,,,
507120,507120,507121,17922,elbow_flexion,Risky,Yes,3,,,,,,
507388,507389,507389,17934,pronation,Safe,No,0,,,,,,
507593,507593,507594,17946,pronation,Safe,No,0,,,,,,
507750,507750,507751,17958,pronation,Safe,No,0,,,,,,
507930,507931,507931,17970,pronation,Safe,No,0,,,,,,
508189,508189,508190,17982,pronation,Safe,No,0,,,,,,
508369,508369,508370,17994,pronation,Safe,No,0,,,,,,
508605,508605,508606,18006,pronation,Safe,No,0,,,,,,
508785,508785,508786,18018,elbow_flexion,Risky,No,1,,,,,,
508943,508943,508944,18030,elbow_flexion,Risky,No,2,,,,,,
509247,509247,509247,18042,elbow_flexion,Risky,Yes,3,,,,,,
509516,509516,509517,18054,elbow_flexion,Risky,Yes,4,,,,,,
509797,509797,509798,18066,elbow_flexion,Risky,Yes,5,,,,,,
510062,510062,510063,18078,elbow_flexion,Risky,Yes,6,,,,,,
510324,510324,510325,18090,elbow_flexion,Risky,Yes,7,,,,,,
510589,510589,510590,18102,elbow_flexion,Risky,Yes,8,,,,,,
510848,510849,510849,18114,pronation,Safe,No,0,,,,,,
510855,510855,510856,18126,pronation,Safe,No,0,,,,,,
510856,510856,510857,18138,pronation,Safe,No,0,,,,,,
511046,511047,511047,18150,pronation,Safe,No,0,,,,,,
511361,511362,511362,18162,pronation,Safe,No,0,,,,,,
511553,511553,511554,18174,pronation,Safe,No,0,,,,,,
511800,511800,511801,18186,pronation,Safe,No,0,,,,,,
511969,511969,511970,18198,pronation,Safe,No,0,,,,,,
512138,512138,512138,18210,elbow_flexion,Risky,No,1,,,,,,
512374,512374,512375,18222,elbow_flexion,Risky,No,2,,,,,,
512532,512532,512533,18234,elbow_flexion,Risky,Yes,3,,,,,,
512808,512808,512809,18246,pronation,Safe,No,0,,,,,,
512937,512937,512937,18258,pronation,Safe,No,0,,,,,,
513105,513105,513106,18270,pronation,Safe,No,0,,,,,,
513353,513353,513353,18282,pronation,Safe,No,0,,,,,,
513521,513522,513522,18294,shoulder_adduction,Risky,No,1,,,,,,
513758,513758,513759,18306,shoulder_adduction,Risky,No,2,,,,,,
513949,513949,513950,18318,shoulder_adduction,Risky,Yes,3,,,,,,
514216,514216,514217,18330,pronation,Safe,No,0,,,,,,
514387,514388,514388,18342,pronation,Safe,No,0,,,,,,
514545,514545,514546,18354,pronation,Safe,No,0,,,,,,
514793,514793,514793,18366,pronation,Safe,No,0,,,,,,
514950,514950,514951,18378,pronation,Safe,No,0,,,,,,
515141,515142,515142,18390,shoulder_adduction,Risky,No,1,,,,,,
515378,515378,515378,18402,pronation,Safe,No,0,,,,,,
515546,515546,515547,18414,pronation,Safe,No,0,,,,,,
515782,515783,515783,18426,shoulder_adduction,Risky,No,1,,,,,,
515951,515951,515952,18438,shoulder_adduction,Risky,No,2,,,,,,
516120,516120,516121,18450,shoulder_adduction,Risky,Yes,3,,,,,,
516401,516402,516402,18462,shoulder_adduction,Risky,Yes,4,,,,,,
516665,516665,516666,18474,shoulder_adduction,Risky,Yes,5,,,,,,
516941,516941,516942,18486,shoulder_adduction,Risky,Yes,6,,,,,,
517211,517211,517212,18498,shoulder_adduction,Risky,Yes,7,,,,,,
517470,517470,517471,18510,shoulder_adduction,Risky,Yes,8,,,,,,
517751,517751,517752,18522,shoulder_adduction,Risky,Yes,9,,,,,,
518014,518014,518015,18534,shoulder_adduction,Risky,Yes,10,,,,,,
518291,518291,518292,18546,shoulder_adduction,Risky,Yes,11,,,,,,
518557,518557,518558,18558,shoulder_adduction,Risky,Yes,12,,,,,,
518820,518821,518822,18570,shoulder_adduction,Risky,Yes,13,,,,,,
519099,519100,519101,18582,shoulder_adduction,Risky,Yes,14,,,,,,
519352,519352,519353,18594,shoulder_adduction,Risky,Yes,15,,,,,,
519615,519616,519616,18606,shoulder_adduction,Risky,Yes,16,,,,,,
519883,519883,519884,18618,shoulder_adduction,Risky,Yes,17,,,,,,
520159,520159,520160,18630,shoulder_adduction,Risky,Yes,18,,,,,,
520425,520425,520426,18642,shoulder_adduction,Risky,Yes,19,,,,,,
520690,520690,520691,18654,shoulder_adduction,Risky,Yes,20,,,,,,
520953,520953,520954,18666,sitting,Safe,No,0,,,,,,
520954,520954,520955,18678,sitting,Safe,No,0,,,,,,
520955,520955,520956,18690,sitting,Safe,No,0,,,,,,
520963,520963,520963,18702,shoulder_adduction,Risky,No,1,,,,,,
520963,520964,520964,18714,shoulder_adduction,Risky,No,2,,,,,,
520964,520965,520965,18726,shoulder_adduction,Risky,Yes,3,,,,,,
521232,521233,521234,18738,shoulder_adduction,Risky,Yes,4,,,,,,
521497,521498,521498,18750,shoulder_adduction,Risky,Yes,5,,,,,,
521777,521777,521778,18762,shoulder_adduction,Risky,Yes,6,,,,,,
522029,522029,522030,18774,shoulder_adduction,Risky,Yes,7,,,,,,
522310,522310,522311,18786,shoulder_adduction,Risky,Yes,8,,,,,,
522574,522574,522575,18798,shoulder_adduction,Risky,Yes,9,,,,,,
522838,522838,522839,18810,shoulder_adduction,Risky,Yes,10,,,,,,
523117,523117,523118,18822,shoulder_adduction,Risky,Yes,11,,,,,,
523381,523382,523382,18834,shoulder_adduction,Risky,Yes,12,,,,,,
523645,523646,523647,18846,shoulder_adduction,Risky,Yes,13,,,,,,
523909,523909,523910,18858,sitting,Safe,No,0,,,,,,
523925,523925,523926,18870,sitting,Safe,No,0,,,,,,
523926,523926,523927,18882,sitting,Safe,No,0,,,,,,
523927,523927,523928,18894,sitting,Safe,No,0,,,,,,
523928,523928,523929,18906,shoulder_adduction,Risky,No,1,,,,,,
523972,523973,523973,18918,shoulder_adduction,Risky,No,2,,,,,,
524130,524130,524131,18930,shoulder_adduction,Risky,Yes,3,,,,,,
524406,524406,524407,18942,shoulder_adduction,Risky,Yes,4,,,,,,
524686,524686,524687,18954,shoulder_adduction,Risky,Yes,5,,,,,,
524957,524957,524957,18966,shoulder_adduction,Risky,Yes,6,,,,,,
525230,525230,525231,18978,shoulder_adduction,Risky,Yes,7,,,,,,
525494,525494,525495,18990,shoulder_adduction,Risky,Yes,8,,,,,,
525766,525766,525767,19002,shoulder_adduction,Risky,Yes,9,,,,,,
526021,526022,526023,19014,shoulder_adduction,Risky,Yes,10,,,,,,
526286,526286,526287,19026,shoulder_adduction,Risky,Yes,11,,,,,,
526564,526564,526565,19038,shoulder_adduction,Risky,Yes,12,,,,,,
526827,526828,526828,19050,shoulder_adduction,Risky,Yes,13,,,,,,
527093,527093,527094,19062,shoulder_adduction,Risky,Yes,14,,,,,,
527354,527354,527355,19074,shoulder_adduction,Risky,Yes,15,,,,,,
527633,527633,527634,19086,shoulder_adduction,Risky,Yes,16,,,,,,
527898,527898,527899,19098,shoulder_adduction,Risky,Yes,17,,,,,,
528160,528160,528161,19110,shoulder_adduction,Risky,Yes,18,,,,,,
528424,528424,528425,19122,shoulder_adduction,Risky,Yes,19,,,,,,
528688,528689,528690,19134,shoulder_adduction,Risky,Yes,20,,,,,,
528956,528956,528957,19146,shoulder_adduction,Risky,Yes,21,,,,,,
529216,529217,529217,19158,shoulder_adduction,Risky,Yes,22,,,,,,
529478,529479,529479,19170,shoulder_adduction,Risky,Yes,23,,,,,,
529743,529743,529744,19182,shoulder_adduction,Risky,Yes,24,,,,,,
530009,530009,530010,19194,shoulder_adduction,Risky,Yes,25,,,,,,
530274,530274,530275,19206,shoulder_adduction,Risky,Yes,26,,,,,,
530536,530536,530537,19218,shoulder_adduction,Risky,Yes,27,,,,,,
530816,530816,530817,19230,sitting,Safe,No,0,,,,,,
530817,530818,530818,19242,shoulder_adduction,Risky,No,1,,,,,,
530819,530819,530819,19254,shoulder_adduction,Risky,No,2,,,,,,
530819,530819,530820,19266,shoulder_adduction,Risky,Yes,3,,,,,,
531080,531080,531081,19278,shoulder_adduction,Risky,Yes,4,,,,,,
531345,531345,531346,19290,shoulder_adduction,Risky,Yes,5,,,,,,
531607,531608,531608,19302,shoulder_adduction,Risky,Yes,6,,,,,,
531872,531872,531873,19314,shoulder_adduction,Risky,Yes,7,,,,,,
532134,532135,532136,19326,shoulder_adduction,Risky,Yes,8,,,,,,
532414,532414,532415,19338,shoulder_adduction,Risky,Yes,9,,,,,,
532678,532678,532679,19350,shoulder_adduction,Risky,Yes,10,,,,,,
532940,532941,532941,19362,sitting,Safe,No,0,,,,,,
532942,532942,532943,19374,sitting,Safe,No,0,,,,,,
532943,532943,532943,19386,sitting,Safe,No,0,,,,,,
532944,532944,532944,19398,sitting,Safe,No,0,,,,,,
532944,532945,532945,19410,sitting,Safe,No,0,,,,,,
532945,532945,532946,19422,sitting,Safe,No,0,,,,,,
532955,532955,532956,19434,sitting,Safe,No,0,,,,,,
532956,532956,532957,19446,sitting,Safe,No,0,,,,,,
532957,532957,532958,19458,sitting,Safe,No,0,,,,,,
532995,532995,532996,19470,sitting,Safe,No,0,,,,,,
533231,533231,533232,19482,sitting,Safe,No,0,,,,,,
533389,533389,533390,19494,sitting,Safe,No,0,,,,,,
533636,533636,533637,19506,shoulder_adduction,Risky,No,1,,,,,,
533794,533794,533794,19518,shoulder_adduction,Risky,No,2,,,,,,
533962,533962,533963,19530,shoulder_adduction,Risky,Yes,3,,,,,,
534241,534242,534242,19542,shoulder_adduction,Risky,Yes,4,,,,,,
534513,534514,534514,19554,shoulder_adduction,Risky,Yes,5,,,,,,
534787,534787,534788,19566,sitting,Safe,No,0,,,,,,
534788,534788,534789,19578,sitting,Safe,No,0,,,,,,
534930,534930,534931,19590,sitting,Safe,No,0,,,,,,
535177,535177,535178,19602,sitting,Safe,No,0,,,,,,
535335,535335,535336,19614,sitting,Safe,No,0,,,,,,
535582,535582,535583,19626,sitting,Safe,No,0,,,,,,
535740,535740,535741,19638,shoulder_adduction,Risky,No,1,,,,,,
535897,535898,535898,19650,shoulder_adduction,Risky,No,2,,,,,,
536134,536134,536135,19662,shoulder_adduction,Risky,Yes,3,,,,,,
536413,536414,536415,19674,shoulder_adduction,Risky,Yes,4,,,,,,
536685,536685,536686,19686,shoulder_adduction,Risky,Yes,5,,,,,,
536941,536942,536942,19698,shoulder_adduction,Risky,Yes,6,,,,,,
537220,537220,537221,19710,shoulder_adduction,Risky,Yes,7,,,,,,
537484,537484,537485,19722,shoulder_adduction,Risky,Yes,8,,,,,,
537759,537759,537760,19734,shoulder_adduction,Risky,Yes,9,,,,,,
538011,538012,538012,19746,shoulder_adduction,Risky,Yes,10,,,,,,
538273,538273,538274,19758,shoulder_adduction,Risky,Yes,11,,,,,,
538554,538554,538555,19770,shoulder_adduction,Risky,Yes,12,,,,,,
538818,538818,538819,19782,shoulder_adduction,Risky,Yes,13,,,,,,
539080,539080,539081,19794,shoulder_adduction,Risky,Yes,14,,,,,,
539344,539344,539345,19806,shoulder_adduction,Risky,Yes,15,,,,,,
539610,539610,539610,19818,shoulder_adduction,Risky,Yes,16,,,,,,
539870,539871,539871,19830,shoulder_adduction,Risky,Yes,17,,,,,,
540135,540135,540136,19842,shoulder_adduction,Risky,Yes,18,,,,,,
540397,540397,540398,19854,shoulder_adduction,Risky,Yes,19,,,,,,
540661,540662,540662,19866,shoulder_adduction,Risky,Yes,20,,,,,,
540944,540944,540945,19878,shoulder_adduction,Risky,Yes,21,,,,,,
541207,541208,541208,19890,shoulder_adduction,Risky,Yes,22,,,,,,
541470,541470,541471,19902,shoulder_adduction,Risky,Yes,23,,,,,,
541733,541734,541734,19914,shoulder_adduction,Risky,Yes,24,,,,,,
542000,542000,542001,19926,shoulder_adduction,Risky,Yes,25,,,,,,
542264,542265,542265,19938,shoulder_adduction,Risky,Yes,26,,,,,,
542529,542530,542530,19950,shoulder_adduction,Risky,Yes,27,,,,,,
542793,542794,542794,19962,shoulder_adduction,Risky,Yes,28,,,,,,
543055,543055,543056,19974,shoulder_adduction,Risky,Yes,29,,,,,,
543319,543320,543320,19986,shoulder_adduction,Risky,Yes,30,,,,,,
543572,543572,543573,19998,shoulder_adduction,Risky,Yes,31,,,,,,
543825,543826,543826,20010,shoulder_adduction,Risky,Yes,32,,,,,,
544077,544077,544078,20022,shoulder_adduction,Risky,Yes,33,,,,,,
544340,544340,544340,20034,shoulder_adduction,Risky,Yes,34,,,,,,
544592,544592,544593,20046,shoulder_adduction,Risky,Yes,35,,,,,,
544844,544844,544844,20058,shoulder_adduction,Risky,Yes,36,,,,,,
545097,545097,545098,20070,shoulder_adduction,Risky,Yes,37,,,,,,
545365,545365,545366,20082,shoulder_adduction,Risky,Yes,38,,,,,,
545630,545630,545631,20094,shoulder_adduction,Risky,Yes,39,,,,,,
545893,545894,545894,20106,shoulder_adduction,Risky,Yes,40,,,,,,
546155,546155,546156,20118,shoulder_adduction,Risky,Yes,41,,,,,,
546420,546420,546421,20130,shoulder_adduction,Risky,Yes,42,,,,,,
546684,546685,546685,20142,shoulder_adduction,Risky,Yes,43,,,,,,
546947,546948,546948,20154,shoulder_adduction,Risky,Yes,44,,,,,,
547211,547211,547212,20166,shoulder_adduction,Risky,Yes,45,,,,,,
547476,547476,547477,20178,shoulder_adduction,Risky,Yes,46,,,,,,
547740,547740,547741,20190,shoulder_adduction,Risky,Yes,47,,,,,,
548002,548002,548003,20202,shoulder_adduction,Risky,Yes,48,,,,,,
548266,548267,548267,20214,shoulder_adduction,Risky,Yes,49,,,,,,
548531,548531,548532,20226,shoulder_adduction,Risky,Yes,50,,,,,,
548793,548793,548793,20238,shoulder_adduction,Risky,Yes,51,,,,,,
549057,549057,549058,20250,shoulder_adduction,Risky,Yes,52,,,,,,
549321,549321,549322,20262,shoulder_adduction,Risky,Yes,53,,,,,,
549586,549586,549587,20274,shoulder_adduction,Risky,Yes,54,,,,,,
549850,549851,549851,20286,shoulder_adduction,Risky,Yes,55,,,,,,
550115,550115,550116,20298,shoulder_adduction,Risky,Yes,56,,,,,,
550381,550381,550382,20310,shoulder_adduction,Risky,Yes,57,,,,,,
550648,550648,550649,20322,shoulder_adduction,Risky,Yes,58,,,,,,
550911,550911,550912,20334,shoulder_adduction,Risky,Yes,59,,,,,,
551175,551175,551176,20346,shoulder_adduction,Risky,Yes,60,,,,,,
551438,551439,551439,20358,shoulder_adduction,Risky,Yes,61,,,,,,
551705,551705,551706,20370,shoulder_adduction,Risky,Yes,62,,,,,,
551969,551969,551970,20382,shoulder_adduction,Risky,Yes,63,,,,,,
552234,552234,552235,20394,shoulder_adduction,Risky,Yes,64,,,,,,
552498,552498,552499,20406,shoulder_adduction,Risky,Yes,65,,,,,,
552764,552764,552765,20418,shoulder_adduction,Risky,Yes,66,,,,,,
553028,553028,553029,20430,shoulder_adduction,Risky,Yes,67,,,,,,
553292,553292,553292,20442,shoulder_adduction,Risky,Yes,68,,,,,,
553557,553557,553558,20454,shoulder_adduction,Risky,Yes,69,,,,,,
553822,553822,553823,20466,shoulder_adduction,Risky,Yes,70,,,,,,
554084,554084,554085,20478,shoulder_adduction,Risky,Yes,71,,,,,,
554347,554347,554348,20490,shoulder_adduction,Risky,Yes,72,,,,,,
554612,554612,554613,20502,shoulder_adduction,Risky,Yes,73,,,,,,
554875,554876,554876,20514,shoulder_adduction,Risky,Yes,74,,,,,,
555138,555138,555139,20526,shoulder_adduction,Risky,Yes,75,,,,,,
555404,555404,555405,20538,shoulder_adduction,Risky,Yes,76,,,,,,
555666,555667,555667,20550,shoulder_adduction,Risky,Yes,77,,,,,,
555929,555930,555931,20562,walking,Safe,No,0,,,,,,
555931,555931,555932,20574,walking,Safe,No,0,,,,,,
555932,555932,555932,20586,shoulder_adduction,Risky,No,1,,,,,,
